Unnamed: 0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,Clear
0.1,0,0.0,0.0,0.0,0.0,0.0006377551020408162,0.00637755102040816,0.0255102040816327,0.19515306122449,0.496811224489796,0.215561224489796,0.0395408163265306,0.014030612244898004,0.00318877551020408,0.0012755102040816302,0.0012755102040816302,0.0,0.0006377551020408162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11,0,0.0,0.0,0.0,0.0,0.0,0.000578368999421631,0.00694042799305957,0.0283400809716599,0.19491035280509,0.467900520532099,0.215731636784268,0.0578368999421631,0.0179294389820706,0.00578368999421631,0.00231347599768652,0.0,0.000578368999421631,0.0,0.0,0.0,0.000578368999421631,0.0,0.0,0.000578368999421631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0,0.0,0.0,0.0,0.0,0.0,0.000525210084033613,0.00210084033613445,0.00630252100840336,0.0414915966386555,0.195903361344538,0.451680672268908,0.218487394957983,0.0572478991596639,0.0173319327731092,0.00525210084033613,0.00157563025210084,0.00157563025210084,0.000525210084033613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046598322460391397,0.0009319664492078279,0.0111835973904939,0.0447343895619758,0.20037278657968305,0.433830382106244,0.219478098788444,0.0535880708294501,0.0223671947809879,0.00419384902143523,0.0065237651444548,0.00139794967381174,0.00046598322460391397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046598322460391397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000409165302782324,0.000818330605564648,0.0106382978723404,0.0433715220949263,0.198854337152209,0.44721767594108,0.194762684124386,0.0695581014729951,0.0180032733224223,0.00941080196399345,0.00286415711947627,0.00122749590834697,0.00122749590834697,0.000409165302782324,0.000409165302782324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000409165302782324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000409165302782324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000391389432485323,0.0015655577299412901,0.00430528375733855,0.013307240704501,0.0493150684931507,0.19608610567514687,0.428180039138943,0.203131115459883,0.0700587084148728,0.0187866927592955,0.0050880626223092,0.0050880626223092,0.00195694716242661,0.0,0.000782778864970646,0.000391389432485323,0.000782778864970646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000391389432485323,0.0,0.0,0.0,0.0,0.0,0.0,0.000391389432485323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000711490572749911,0.00675916044112415,0.0131625755958734,0.0576307363927428,0.20241906794735,0.420490928495197,0.189967982924226,0.0608324439701174,0.0256136606189968,0.00853788687299893,0.00533617929562433,0.00284596229099964,0.000711490572749911,0.000355745286374956,0.000711490572749911,0.000355745286374956,0.0,0.0,0.0,0.0,0.000355745286374956,0.0,0.000355745286374956,0.000355745286374956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000355745286374956,0.0,0.0,0.000355745286374956,0.0,0.0,0.000355745286374956,0.0,0.0,0.0,0.000355745286374956,0.000355745286374956,0.000355745286374956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000355745286374956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036630036630036603,0.0,0.0010989010989011,0.00402930402930403,0.0183150183150183,0.0545787545787546,0.212087912087912,0.39670329670329707,0.207692307692308,0.0586080586080586,0.0230769230769231,0.0113553113553114,0.00659340659340659,0.00146520146520147,0.00146520146520147,0.00036630036630036603,0.00036630036630036603,0.00036630036630036603,0.00036630036630036603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036630036630036603,0.00036630036630036603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036630036630036603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010944910616563302,0.0021889821233126603,0.0036483035388544297,0.0240788033564393,0.0580080262677855,0.198832542867567,0.374315943086465,0.1977380518059101,0.0860999635169646,0.0229843122947829,0.0153228748631886,0.00510762495439621,0.0032834731849689896,0.0018241517694272198,0.000729660707770887,0.0010944910616563302,0.0,0.000364830353885443,0.000729660707770887,0.0,0.000364830353885443,0.0,0.0,0.0,0.000364830353885443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000364830353885443,0.0,0.000364830353885443,0.0,0.0,0.0,0.0,0.000364830353885443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000364830353885443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000364830353885443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035260930888575496,0.0014104372355430198,0.0028208744710860397,0.00669957686882934,0.0282087447108604,0.0652327221438646,0.195698166431594,0.3670662905500711,0.20133991537376605,0.0754583921015515,0.0232722143864598,0.0141043723554302,0.00493653032440056,0.0014104372355430198,0.00317348377997179,0.00176304654442877,0.00105782792665726,0.00105782792665726,0.0,0.00035260930888575496,0.00035260930888575496,0.0,0.0,0.00035260930888575496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035260930888575496,0.00035260930888575496,0.0,0.00035260930888575496,0.0,0.0,0.0,0.0,0.0,0.00035260930888575496,0.0,0.0,0.00035260930888575496,0.0,0.0,0.0,0.00035260930888575496,0.0,0.0,0.0,0.0,0.0,0.0,0.00035260930888575496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035260930888575496,0.0,0.0,0.00035260930888575496,0.0,0.0,0.00035260930888575496,0.0,0.00035260930888575496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000661594442606682,0.00264637777042673,0.0076083360899768405,0.027125372146874,0.0658286470393649,0.19781673833939808,0.358914985114125,0.199801521667218,0.0724445914654317,0.030102547138604,0.0165398610651671,0.00793913331128018,0.00165398610651671,0.00198478332782005,0.00231558054912339,0.000330797221303341,0.0,0.0,0.000330797221303341,0.0,0.0,0.000661594442606682,0.0,0.0,0.000330797221303341,0.0,0.0,0.0,0.0,0.000330797221303341,0.000330797221303341,0.0,0.0,0.000330797221303341,0.0,0.0,0.0,0.0,0.000330797221303341,0.0,0.0,0.0,0.000330797221303341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000330797221303341,0.000330797221303341,0.0,0.0,0.0,0.000330797221303341,0.0,0.0,0.000330797221303341,0.000330797221303341,0.0,0.0,0.0,0.0,0.0009923916639100233,0.0,0.0,0.000330797221303341,0.0,0.000330797221303341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000326690623979092,0.000653381247958184,0.000980071871937275,0.0039202874877491,0.01078079059131,0.0241751061744528,0.0718719372754002,0.204835021234891,0.352825873897419,0.18752041816399886,0.0741587716432538,0.0271153217902646,0.0150277687030382,0.0065338124795818395,0.0022868343678536397,0.0029402156158118303,0.00261352499183273,0.00130676249591637,0.000326690623979092,0.000326690623979092,0.000653381247958184,0.000653381247958184,0.000326690623979092,0.000326690623979092,0.0,0.000326690623979092,0.0,0.0,0.0,0.000653381247958184,0.0,0.000326690623979092,0.000326690623979092,0.000326690623979092,0.000326690623979092,0.000326690623979092,0.0,0.0,0.0,0.000326690623979092,0.0,0.0,0.0,0.0,0.0,0.0,0.000326690623979092,0.000653381247958184,0.000326690623979092,0.000326690623979092,0.0,0.0,0.0,0.000653381247958184,0.0,0.0,0.000326690623979092,0.000326690623979092,0.0,0.0,0.0,0.0,0.0,0.0,0.000326690623979092,0.0,0.000326690623979092,0.000326690623979092,0.0,0.0,0.0,0.0,0.0,0.0,0.000326690623979092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000326690623979092,0.0,0.0,0.0,0.0,0.0
0.22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034710170079833396,0.0,0.00034710170079833396,0.0,0.001041305102395,0.00208261020479,0.00416522040958001,0.01041305102395,0.0288094411662617,0.0642138146476918,0.208261020479,0.313432835820896,0.193335647344672,0.0850399166955918,0.0364456785838251,0.0183963901423117,0.0128427629295384,0.00381811870878167,0.00312391530718501,0.00138840680319334,0.001041305102395,0.00034710170079833396,0.0006942034015966678,0.00138840680319334,0.00034710170079833396,0.00034710170079833396,0.00034710170079833396,0.0,0.0006942034015966678,0.0,0.00034710170079833396,0.0,0.00034710170079833396,0.00034710170079833396,0.0006942034015966678,0.001041305102395,0.00034710170079833396,0.0006942034015966678,0.0,0.0,0.00034710170079833396,0.0,0.0,0.00034710170079833396,0.0,0.00034710170079833396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034710170079833396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034710170079833396,0.0,0.0,0.0,0.0,0.00034710170079833396,0.0,0.00034710170079833396,0.0,0.0,0.00034710170079833396,0.0,0.0,0.0,0.0006942034015966678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033167495854062996,0.0,0.00033167495854062996,0.00033167495854062996,0.00033167495854062996,0.0026533996683250397,0.0026533996683250397,0.009286898839137641,0.0378109452736318,0.0766169154228856,0.1940298507462689,0.31873963515754605,0.190049751243781,0.0835820895522388,0.0311774461028192,0.0172470978441128,0.00630182421227197,0.0053067993366500785,0.004643449419568821,0.0006633499170812598,0.0013266998341625199,0.00165837479270315,0.0013266998341625199,0.0006633499170812598,0.00033167495854062996,0.00033167495854062996,0.0,0.0013266998341625199,0.00099502487562189,0.0006633499170812598,0.00033167495854062996,0.0,0.0006633499170812598,0.0,0.00033167495854062996,0.00033167495854062996,0.00033167495854062996,0.0,0.0006633499170812598,0.00033167495854062996,0.0,0.00033167495854062996,0.0006633499170812598,0.0,0.00033167495854062996,0.0006633499170812598,0.0,0.00033167495854062996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033167495854062996,0.0,0.0,0.0006633499170812598,0.0,0.00033167495854062996,0.0,0.00099502487562189,0.0,0.0,0.0,0.00033167495854062996,0.0,0.0,0.0,0.00033167495854062996,0.0,0.0,0.00033167495854062996,0.0,0.0,0.00033167495854062996,0.0,0.0,0.00033167495854062996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032414910858995097,0.0009724473257698539,0.000648298217179903,0.002269043760129661,0.008103727714748779,0.013614262560778,0.0327390599675851,0.0758508914100486,0.189951377633712,0.315072933549433,0.182495948136143,0.0752025931928687,0.0437601296596434,0.0217179902755267,0.00745542949756888,0.00486223662884927,0.00291734197730956,0.00324149108589951,0.00032414910858995097,0.0019448946515397106,0.00129659643435981,0.00129659643435981,0.000648298217179903,0.0,0.0009724473257698539,0.00032414910858995097,0.0,0.00032414910858995097,0.00032414910858995097,0.000648298217179903,0.00032414910858995097,0.00032414910858995097,0.000648298217179903,0.0009724473257698539,0.0,0.00032414910858995097,0.0,0.00032414910858995097,0.0,0.00032414910858995097,0.00032414910858995097,0.0009724473257698539,0.00032414910858995097,0.0,0.000648298217179903,0.00032414910858995097,0.0,0.00032414910858995097,0.00032414910858995097,0.00032414910858995097,0.00032414910858995097,0.0,0.00032414910858995097,0.0,0.00032414910858995097,0.00032414910858995097,0.0,0.0,0.0,0.0,0.0,0.0,0.000648298217179903,0.00032414910858995097,0.00032414910858995097,0.0,0.0,0.0,0.0,0.0,0.00032414910858995097,0.0,0.00032414910858995097,0.0,0.0,0.0,0.0,0.0,0.0,0.00032414910858995097,0.0,0.00032414910858995097,0.0,0.0,0.0,0.0,0.0
0.25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031847133757961803,0.00031847133757961803,0.0009554140127388539,0.0015923566878980901,0.0028662420382165607,0.00796178343949045,0.014968152866242,0.0308917197452229,0.0815286624203822,0.181210191082803,0.304458598726115,0.190445859872611,0.0843949044585987,0.0353503184713376,0.0194267515923567,0.0105095541401274,0.007324840764331209,0.00254777070063694,0.00254777070063694,0.00254777070063694,0.00191082802547771,0.0009554140127388539,0.0006369426751592362,0.00031847133757961803,0.00127388535031847,0.0006369426751592362,0.0,0.0006369426751592362,0.0009554140127388539,0.0,0.0009554140127388539,0.0006369426751592362,0.0006369426751592362,0.0,0.00127388535031847,0.0006369426751592362,0.00031847133757961803,0.0006369426751592362,0.0,0.0,0.0,0.0,0.0,0.0,0.00031847133757961803,0.0,0.0006369426751592362,0.0,0.0006369426751592362,0.00031847133757961803,0.00031847133757961803,0.0,0.0,0.0,0.00031847133757961803,0.0,0.0,0.0,0.0,0.0,0.0,0.00031847133757961803,0.0006369426751592362,0.00031847133757961803,0.0,0.0,0.0,0.0,0.0,0.00031847133757961803,0.00031847133757961803,0.0,0.0,0.0,0.00031847133757961803,0.0,0.00031847133757961803,0.00031847133757961803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
