Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"SOURCEBUS", 11, 1,    6346.87,   -0.1,   0.99937, 2,    6347.27, -120.0,   0.99944, 3,    6347.98,  119.9,   0.99955
"1", 0.4, 1,     239.91,  -30.1,    1.0388, 2,    239.896, -150.1,    1.0388, 3,    239.966,   89.9,    1.0391
"2", 0.4, 1,     239.86,  -30.1,    1.0386, 2,     239.85, -150.1,    1.0386, 3,    239.943,   89.9,     1.039
"3", 0.4, 1,    239.854,  -30.1,    1.0386, 2,    239.846, -150.1,    1.0386, 3,     239.94,   89.9,     1.039
"4", 0.4, 1,    239.849,  -30.1,    1.0386, 2,    239.841, -150.1,    1.0385, 3,    239.938,   89.9,     1.039
"5", 0.4, 1,    239.845,  -30.1,    1.0386, 2,    239.837, -150.1,    1.0385, 3,    239.936,   89.9,     1.039
"6", 0.4, 1,    239.838,  -30.1,    1.0385, 2,    239.831, -150.1,    1.0385, 3,    239.933,   89.9,    1.0389
"7", 0.4, 1,    239.372,  -30.1,    1.0365, 2,     239.41, -150.1,    1.0367, 3,    239.718,   89.9,     1.038
"8", 0.4, 1,    239.351,  -30.1,    1.0364, 2,    239.391, -150.1,    1.0366, 3,    239.709,   89.9,     1.038
"9", 0.4, 1,    239.333,  -30.1,    1.0363, 2,    239.375, -150.1,    1.0365, 3,    239.701,   89.9,    1.0379
"10", 0.4, 1,    239.318,  -30.1,    1.0363, 2,    239.362, -150.1,    1.0365, 3,    239.694,   89.9,    1.0379
"11", 0.4, 1,    239.307,  -30.1,    1.0362, 2,    239.351, -150.1,    1.0364, 3,    239.688,   89.9,    1.0379
"12", 0.4, 1,    239.296,  -30.1,    1.0362, 2,    239.342, -150.1,    1.0364, 3,    239.684,   89.9,    1.0379
"13", 0.4, 1,    239.289,  -30.1,    1.0362, 2,    239.336, -150.1,    1.0364, 3,     239.68,   89.9,    1.0378
"14", 0.4, 1,    239.273,  -30.1,    1.0361, 2,    239.321, -150.1,    1.0363, 3,    239.673,   89.9,    1.0378
"15", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"16", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"17", 0.4, 1,     238.98,  -30.0,    1.0348, 2,    239.056, -150.1,    1.0351, 3,    239.538,   89.9,    1.0372
"18", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"19", 0.4, 1,    238.969,  -30.0,    1.0348, 2,    239.046, -150.1,    1.0351, 3,    239.533,   89.9,    1.0372
"20", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"21", 0.4, 1,    238.956,  -30.0,    1.0347, 2,    239.035, -150.1,    1.0351, 3,    239.527,   90.0,    1.0372
"22", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"23", 0.4, 1,    238.936,  -30.0,    1.0346, 2,    239.017, -150.1,     1.035, 3,    239.518,   90.0,    1.0371
"24", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"25", 0.4, 1,    238.899,  -30.0,    1.0345, 2,    238.984, -150.1,    1.0348, 3,    239.501,   90.0,    1.0371
"26", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"27", 0.4, 1,     238.84,  -30.0,    1.0342, 2,    238.984, -150.1,    1.0348, 3,    239.502,   90.0,    1.0371
"28", 0.4, 1,    238.507,  -30.0,    1.0328, 2,    238.561, -150.1,     1.033, 3,    239.266,   90.0,    1.0361
"29", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"30", 0.4, 1,    238.832,  -30.0,    1.0342, 2,    238.984, -150.1,    1.0348, 3,    239.502,   90.0,    1.0371
"31", 0.4, 1,    238.832,  -30.0,    1.0342, 2,    238.984, -150.1,    1.0348, 3,    239.502,   90.0,    1.0371
"32", 0.4, 1,    238.403,  -30.0,    1.0323, 2,    238.449, -150.1,    1.0325, 3,    239.204,   90.0,    1.0358
"33", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"34", 0.4, 1,    238.813,  -30.0,    1.0341, 2,    238.984, -150.1,    1.0348, 3,    239.502,   90.0,    1.0371
"35", 0.4, 1,    238.832,  -30.0,    1.0342, 2,    238.984, -150.1,    1.0348, 3,    239.502,   90.0,    1.0371
"36", 0.4, 1,    238.403,  -30.0,    1.0323, 2,    238.391, -150.1,    1.0323, 3,    239.204,   90.0,    1.0358
"37", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"38", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"39", 0.4, 1,    238.832,  -30.0,    1.0342, 2,    238.984, -150.1,    1.0348, 3,    239.502,   90.0,    1.0371
"40", 0.4, 1,    238.404,  -30.0,    1.0323, 2,    238.389, -150.1,    1.0323, 3,    239.204,   90.0,    1.0358
"41", 0.4, 1,    238.404,  -30.0,    1.0323, 2,    238.382, -150.1,    1.0322, 3,    239.204,   90.0,    1.0358
"42", 0.4, 1,    237.837,  -30.0,    1.0299, 2,    237.966, -150.1,    1.0304, 3,    238.875,   90.0,    1.0344
"43", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"44", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"45", 0.4, 1,    238.831,  -30.0,    1.0342, 2,    238.984, -150.1,    1.0348, 3,    239.502,   90.0,    1.0371
"46", 0.4, 1,    238.404,  -30.0,    1.0323, 2,    238.388, -150.1,    1.0323, 3,    239.204,   90.0,    1.0358
"47", 0.4, 1,    238.404,  -30.0,    1.0323, 2,     238.36, -150.1,    1.0321, 3,    239.204,   90.0,    1.0358
"48", 0.4, 1,    237.662,  -29.9,    1.0291, 2,    237.817, -150.1,    1.0298, 3,    238.773,   90.0,    1.0339
"49", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"50", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"51", 0.4, 1,     238.83,  -30.0,    1.0342, 2,    238.984, -150.1,    1.0348, 3,    239.502,   90.0,    1.0371
"52", 0.4, 1,    238.404,  -30.0,    1.0323, 2,    238.387, -150.1,    1.0322, 3,    239.204,   90.0,    1.0358
"53", 0.4, 1,    237.637,  -29.9,     1.029, 2,    237.795, -150.1,    1.0297, 3,    238.758,   90.0,    1.0339
"54", 0.4, 1,    237.662,  -29.9,    1.0291, 2,    237.817, -150.1,    1.0298, 3,    238.773,   90.0,    1.0339
"55", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"56", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"57", 0.4, 1,    238.829,  -30.0,    1.0342, 2,    238.984, -150.1,    1.0348, 3,    239.502,   90.0,    1.0371
"58", 0.4, 1,    238.404,  -30.0,    1.0323, 2,    238.386, -150.1,    1.0322, 3,    239.204,   90.0,    1.0358
"59", 0.4, 1,    237.522,  -29.9,    1.0285, 2,    237.698, -150.1,    1.0293, 3,    238.692,   90.0,    1.0336
"60", 0.4, 1,    237.662,  -29.9,    1.0291, 2,    237.817, -150.1,    1.0298, 3,    238.773,   90.0,    1.0339
"61", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"62", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"63", 0.4, 1,    238.824,  -30.0,    1.0341, 2,    238.984, -150.1,    1.0348, 3,    239.502,   90.0,    1.0371
"64", 0.4, 1,    238.404,  -30.0,    1.0323, 2,    238.386, -150.1,    1.0322, 3,    239.204,   90.0,    1.0358
"65", 0.4, 1,    237.503,  -29.9,    1.0284, 2,    237.677, -150.1,    1.0292, 3,    238.677,   90.0,    1.0335
"66", 0.4, 1,    237.439,  -29.9,    1.0281, 2,    237.698, -150.1,    1.0293, 3,    238.692,   90.0,    1.0336
"67", 0.4, 1,    237.662,  -29.9,    1.0291, 2,    237.817, -150.1,    1.0298, 3,    238.773,   90.0,    1.0339
"68", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"69", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"70", 0.4, 1,    238.806,  -30.0,    1.0341, 2,    238.984, -150.1,    1.0348, 3,    239.502,   90.0,    1.0371
"71", 0.4, 1,    238.404,  -30.0,    1.0323, 2,    238.385, -150.1,    1.0322, 3,    239.204,   90.0,    1.0358
"72", 0.4, 1,    237.274,  -29.9,    1.0274, 2,    237.439, -150.1,    1.0281, 3,    238.502,   90.0,    1.0327
"73", 0.4, 1,    237.419,  -29.9,    1.0281, 2,    237.698, -150.1,    1.0293, 3,    238.693,   90.0,    1.0336
"74", 0.4, 1,    237.419,  -29.9,    1.0281, 2,    237.698, -150.1,    1.0293, 3,    238.693,   90.0,    1.0336
"75", 0.4, 1,    237.662,  -29.9,    1.0291, 2,    237.817, -150.1,    1.0298, 3,    238.773,   90.0,    1.0339
"76", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"77", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"78", 0.4, 1,    238.404,  -30.0,    1.0323, 2,    238.379, -150.1,    1.0322, 3,    239.204,   90.0,    1.0358
"79", 0.4, 1,    237.194,  -29.9,    1.0271, 2,    237.355, -150.1,    1.0278, 3,    238.441,   90.0,    1.0325
"80", 0.4, 1,    237.662,  -29.9,    1.0291, 2,    237.817, -150.1,    1.0298, 3,    238.773,   90.0,    1.0339
"81", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"82", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"83", 0.4, 1,    238.404,  -30.0,    1.0323, 2,    238.359, -150.1,    1.0321, 3,    239.204,   90.0,    1.0358
"84", 0.4, 1,    237.177,  -29.9,     1.027, 2,    237.337, -150.1,    1.0277, 3,    238.427,   90.0,    1.0324
"85", 0.4, 1,    237.662,  -29.9,    1.0291, 2,    237.817, -150.1,    1.0298, 3,    238.773,   90.0,    1.0339
"86", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"87", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"88", 0.4, 1,    237.141,  -29.9,    1.0269, 2,      237.3, -150.1,    1.0275, 3,      238.4,   90.0,    1.0323
"89", 0.4, 1,    237.662,  -29.9,    1.0291, 2,    237.817, -150.1,    1.0298, 3,    238.773,   90.0,    1.0339
"90", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"91", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"92", 0.4, 1,    237.108,  -29.9,    1.0267, 2,    237.266, -150.1,    1.0274, 3,    238.375,   90.0,    1.0322
"93", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"94", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"95", 0.4, 1,    237.089,  -29.9,    1.0266, 2,    237.246, -150.1,    1.0273, 3,     238.36,   90.0,    1.0321
"96", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"97", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"98", 0.4, 1,    237.076,  -29.9,    1.0266, 2,    237.232, -150.1,    1.0272, 3,     238.35,   90.0,    1.0321
"99", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"100", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"101", 0.4, 1,    237.058,  -29.9,    1.0265, 2,    237.214, -150.1,    1.0272, 3,    238.337,   90.0,     1.032
"102", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"103", 0.4, 1,    239.141,  -30.0,    1.0355, 2,    239.201, -150.1,    1.0358, 3,    239.612,   89.9,    1.0376
"104", 0.4, 1,    237.058,  -29.9,    1.0265, 2,    237.213, -150.1,    1.0272, 3,    238.336,   90.0,     1.032
"105", 0.4, 1,    237.046,  -29.9,    1.0264, 2,    237.204, -150.1,    1.0271, 3,    238.329,   90.0,     1.032
"106", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"107", 0.4, 1,    237.058,  -29.9,    1.0265, 2,    237.213, -150.1,    1.0272, 3,    238.336,   90.0,     1.032
"108", 0.4, 1,     237.04,  -29.9,    1.0264, 2,    237.199, -150.1,    1.0271, 3,    238.325,   90.0,     1.032
"109", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"110", 0.4, 1,    237.058,  -29.9,    1.0265, 2,    237.212, -150.1,    1.0272, 3,    238.336,   90.0,     1.032
"111", 0.4, 1,    236.774,  -29.9,    1.0253, 2,    236.985, -150.1,    1.0262, 3,    238.162,   90.0,    1.0313
"112", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"113", 0.4, 1,    237.058,  -29.9,    1.0265, 2,    237.211, -150.1,    1.0272, 3,    238.335,   90.0,     1.032
"114", 0.4, 1,    236.747,  -29.9,    1.0251, 2,    236.964, -150.1,    1.0261, 3,    238.145,   90.0,    1.0312
"115", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"116", 0.4, 1,    237.059,  -29.9,    1.0265, 2,    237.209, -150.1,    1.0271, 3,    238.334,   90.0,     1.032
"117", 0.4, 1,    236.747,  -29.9,    1.0251, 2,    236.963, -150.1,    1.0261, 3,    238.144,   90.0,    1.0312
"118", 0.4, 1,    236.666,  -29.9,    1.0248, 2,    236.908, -150.1,    1.0258, 3,    238.107,   90.0,     1.031
"119", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"120", 0.4, 1,    237.059,  -29.9,    1.0265, 2,    237.208, -150.1,    1.0271, 3,    238.334,   90.0,     1.032
"121", 0.4, 1,    236.747,  -29.9,    1.0251, 2,    236.963, -150.1,    1.0261, 3,    238.144,   90.0,    1.0312
"122", 0.4, 1,    236.747,  -29.9,    1.0251, 2,    236.962, -150.1,    1.0261, 3,    238.143,   90.0,    1.0312
"123", 0.4, 1,     236.52,  -29.9,    1.0242, 2,    236.807, -150.1,    1.0254, 3,    238.037,   90.0,    1.0307
"124", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"125", 0.4, 1,    237.059,  -29.9,    1.0265, 2,    237.207, -150.1,    1.0271, 3,    238.333,   90.0,     1.032
"126", 0.4, 1,    236.747,  -29.9,    1.0251, 2,    236.963, -150.1,    1.0261, 3,    238.144,   90.0,    1.0312
"127", 0.4, 1,    236.747,  -29.9,    1.0251, 2,     236.96, -150.1,    1.0261, 3,     238.14,   90.0,    1.0312
"128", 0.4, 1,    236.454,  -29.9,    1.0239, 2,    236.762, -150.1,    1.0252, 3,    238.006,   90.0,    1.0306
"129", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"130", 0.4, 1,    237.059,  -29.9,    1.0265, 2,    237.205, -150.1,    1.0271, 3,    238.332,   90.0,     1.032
"131", 0.4, 1,    236.747,  -29.9,    1.0251, 2,    236.963, -150.1,    1.0261, 3,    238.144,   90.0,    1.0312
"132", 0.4, 1,    236.727,  -29.9,    1.0251, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"133", 0.4, 1,    236.751,  -29.9,    1.0252, 2,    236.952, -150.1,     1.026, 3,     238.13,   90.0,    1.0311
"134", 0.4, 1,    236.435,  -29.9,    1.0238, 2,    236.748, -150.1,    1.0252, 3,    237.997,   90.0,    1.0306
"135", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"136", 0.4, 1,    237.059,  -29.9,    1.0265, 2,    237.204, -150.1,    1.0271, 3,    238.331,   90.0,     1.032
"137", 0.4, 1,    236.747,  -29.9,    1.0251, 2,    236.963, -150.1,    1.0261, 3,    238.144,   90.0,    1.0312
"138", 0.4, 1,    236.726,  -29.9,    1.0251, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"139", 0.4, 1,    236.755,  -29.9,    1.0252, 2,    236.946, -150.1,     1.026, 3,    238.123,   90.0,    1.0311
"140", 0.4, 1,    236.413,  -29.9,    1.0237, 2,    236.733, -150.1,    1.0251, 3,    237.987,   90.0,    1.0305
"141", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"142", 0.4, 1,    237.059,  -29.9,    1.0265, 2,    237.201, -150.1,    1.0271, 3,    238.329,   90.0,     1.032
"143", 0.4, 1,    236.747,  -29.9,    1.0251, 2,    236.963, -150.1,    1.0261, 3,    238.144,   90.0,    1.0312
"144", 0.4, 1,    236.724,  -29.9,     1.025, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"145", 0.4, 1,    236.757,  -29.9,    1.0252, 2,    236.942, -150.1,     1.026, 3,    238.117,   90.0,    1.0311
"146", 0.4, 1,    236.392,  -29.9,    1.0236, 2,    236.719, -150.1,     1.025, 3,    237.977,   90.0,    1.0305
"147", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"148", 0.4, 1,     237.06,  -29.9,    1.0265, 2,     237.19, -150.1,    1.0271, 3,    238.322,   90.0,     1.032
"149", 0.4, 1,    236.747,  -29.9,    1.0251, 2,    236.963, -150.1,    1.0261, 3,    238.144,   90.0,    1.0312
"150", 0.4, 1,    236.723,  -29.9,     1.025, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"151", 0.4, 1,    236.758,  -29.9,    1.0252, 2,    236.944, -150.1,     1.026, 3,    238.112,   90.0,    1.0311
"152", 0.4, 1,    236.758,  -29.9,    1.0252, 2,     236.89, -150.1,    1.0258, 3,    238.118,   90.0,    1.0311
"153", 0.4, 1,    236.367,  -29.9,    1.0235, 2,    236.702, -150.1,    1.0249, 3,    237.965,   90.0,    1.0304
"154", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"155", 0.4, 1,     237.06,  -29.9,    1.0265, 2,    237.187, -150.1,    1.0271, 3,    238.321,   90.0,     1.032
"156", 0.4, 1,    236.747,  -29.9,    1.0251, 2,    236.963, -150.1,    1.0261, 3,    238.144,   90.0,    1.0312
"157", 0.4, 1,    236.721,  -29.9,     1.025, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"158", 0.4, 1,    236.759,  -29.9,    1.0252, 2,    236.948, -150.1,     1.026, 3,    238.097,   90.0,     1.031
"159", 0.4, 1,    236.758,  -29.9,    1.0252, 2,    236.887, -150.1,    1.0258, 3,    238.118,   90.0,    1.0311
"160", 0.4, 1,    236.361,  -29.9,    1.0235, 2,    236.697, -150.1,    1.0249, 3,    237.962,   90.0,    1.0304
"161", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"162", 0.4, 1,     237.06,  -29.9,    1.0265, 2,    237.128, -150.1,    1.0268, 3,    238.321,   90.0,     1.032
"163", 0.4, 1,    237.059,  -29.9,    1.0265, 2,    237.182, -150.1,     1.027, 3,    238.315,   90.0,    1.0319
"164", 0.4, 1,    236.747,  -29.9,    1.0251, 2,    236.963, -150.1,    1.0261, 3,    238.144,   90.0,    1.0312
"165", 0.4, 1,    236.718,  -29.9,     1.025, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"166", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.092,   90.0,     1.031
"167", 0.4, 1,    236.758,  -29.9,    1.0252, 2,    236.884, -150.1,    1.0257, 3,    238.118,   90.0,    1.0311
"168", 0.4, 1,    236.321,  -29.9,    1.0233, 2,     236.67, -150.1,    1.0248, 3,    237.943,   90.0,    1.0303
"169", 0.4, 1,    238.069,  -30.0,    1.0309, 2,    238.164, -150.1,    1.0313, 3,     239.01,   90.0,    1.0349
"170", 0.4, 1,    237.061,  -29.9,    1.0265, 2,    237.117, -150.1,    1.0267, 3,    238.321,   90.0,     1.032
"171", 0.4, 1,    237.058,  -29.9,    1.0265, 2,    237.175, -150.1,     1.027, 3,    238.306,   90.0,    1.0319
"172", 0.4, 1,    236.747,  -29.9,    1.0251, 2,    236.963, -150.1,    1.0261, 3,    238.144,   90.0,    1.0312
"173", 0.4, 1,    236.717,  -29.9,     1.025, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"174", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.092,   90.0,     1.031
"175", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.049,   90.0,    1.0308
"176", 0.4, 1,    236.758,  -29.9,    1.0252, 2,    236.883, -150.1,    1.0257, 3,    238.118,   90.0,    1.0311
"177", 0.4, 1,    236.299,  -29.9,    1.0232, 2,    236.654, -150.1,    1.0247, 3,    237.932,   90.0,    1.0303
"178", 0.4, 1,    237.061,  -29.9,    1.0265, 2,    237.094, -150.1,    1.0266, 3,    238.321,   90.0,     1.032
"179", 0.4, 1,    237.058,  -29.9,    1.0265, 2,    237.173, -150.1,     1.027, 3,    238.307,   90.0,    1.0319
"180", 0.4, 1,    237.058,  -29.9,    1.0265, 2,    237.175, -150.1,     1.027, 3,    238.282,   90.0,    1.0318
"181", 0.4, 1,    236.747,  -29.9,    1.0251, 2,    236.963, -150.1,    1.0261, 3,    238.144,   90.0,    1.0312
"182", 0.4, 1,    236.715,  -29.9,     1.025, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"183", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.092,   90.0,     1.031
"184", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.045,   90.0,    1.0308
"185", 0.4, 1,    236.758,  -29.9,    1.0252, 2,     236.88, -150.1,    1.0257, 3,    238.118,   90.0,    1.0311
"186", 0.4, 1,    236.282,  -29.9,    1.0231, 2,    236.643, -150.1,    1.0247, 3,    237.925,   90.0,    1.0302
"187", 0.4, 1,    237.056,  -29.9,    1.0265, 2,    237.166, -150.1,     1.027, 3,    238.309,   90.0,    1.0319
"188", 0.4, 1,    237.058,  -29.9,    1.0265, 2,    237.176, -150.1,     1.027, 3,    238.181,   90.0,    1.0314
"189", 0.4, 1,    236.747,  -29.9,    1.0251, 2,    236.963, -150.1,    1.0261, 3,    238.144,   90.0,    1.0312
"190", 0.4, 1,    236.713,  -29.9,     1.025, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"191", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.092,   90.0,     1.031
"192", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.092,   90.0,     1.031
"193", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,     238.04,   90.0,    1.0307
"194", 0.4, 1,    236.758,  -29.9,    1.0252, 2,    236.874, -150.1,    1.0257, 3,    238.118,   90.0,    1.0311
"195", 0.4, 1,    236.267,  -29.9,    1.0231, 2,    236.633, -150.1,    1.0246, 3,    237.918,   90.0,    1.0302
"196", 0.4, 1,    237.054,  -29.9,    1.0265, 2,    237.153, -150.1,    1.0269, 3,    238.312,   90.0,    1.0319
"197", 0.4, 1,    237.058,  -29.9,    1.0265, 2,    237.176, -150.1,     1.027, 3,    238.171,   90.0,    1.0313
"198", 0.4, 1,    237.058,  -29.9,    1.0265, 2,    237.176, -150.1,     1.027, 3,    238.176,   90.0,    1.0313
"199", 0.4, 1,    236.747,  -29.9,    1.0251, 2,    236.963, -150.1,    1.0261, 3,    238.144,   90.0,    1.0312
"200", 0.4, 1,     236.71,  -29.9,     1.025, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
"201", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.092,   90.0,     1.031
"202", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.092,   90.0,     1.031
"203", 0.4, 1,     236.76,  -29.9,    1.0252, 2,     236.95, -150.1,     1.026, 3,    238.037,   90.0,    1.0307
"204", 0.4, 1,    236.758,  -29.9,    1.0252, 2,     236.87, -150.1,    1.0257, 3,    238.118,   90.0,    1.0311
"205", 0.4, 1,    236.248,  -29.9,     1.023, 2,     236.62, -150.1,    1.0246, 3,    237.909,   90.0,    1.0302
"206", 0.4, 1,    237.037,  -29.9,    1.0264, 2,    237.153, -150.1,    1.0269, 3,    238.312,   90.0,    1.0319
"207", 0.4, 1,    237.055,  -29.9,    1.0265, 2,     237.15, -150.1,    1.0269, 3,    238.312,   90.0,    1.0319
"208", 0.4, 1,    237.059,  -29.9,    1.0265, 2,    237.176, -150.1,     1.027, 3,    238.147,   90.0,    1.0312
"209", 0.4, 1,    237.058,  -29.9,    1.0265, 2,    237.176, -150.1,     1.027, 3,    238.175,   90.0,    1.0313
"210", 0.4, 1,    236.747,  -29.9,    1.0251, 2,    236.963, -150.1,    1.0261, 3,    238.144,   90.0,    1.0312
"211", 0.4, 1,    236.707,  -29.9,     1.025, 2,     236.96, -150.1,    1.0261, 3,    238.141,   90.0,    1.0312
